link_meci,data_meci,echipa_gazda,echipa_oaspete,forma_puncte_gazda,forma_puncte_oaspete,h2h_victorii_gazda,h2h_gazda,medie_goluri_gazda,medie_goluri_oaspete,medie_goluri_primite_gazda,medie_goluri_primite_oaspete,medie_suturi_pe_poarta_gazda,medie_suturi_pe_poarta_oaspete,medie_total_suturi_gazda,medie_total_suturi_oaspete,medie_cornere_gazda,medie_cornere_oaspete,medie_cartonase_galbene_gazda,medie_cartonase_galbene_oaspete,medie_cartonase_rosii_gazda,medie_cartonase_rosii_oaspete,medie_ofsaiduri_gazda,medie_ofsaiduri_oaspete,medie_lovituri_libere_gazda,medie_lovituri_libere_oaspete,medie_interventii_portar_gazda,medie_interventii_portar_oaspete,medie_posesie_minge_gazda,medie_posesie_minge_oaspete,rezultat,loc_clasament_gazda,loc_clasament_oaspete
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/gloria-buzau-hduMiL46/sumar/statistici/0/?mid=b9XErtfA,2024-10-18,Gloria Buzău,FC Hermannstadt,6,4,0,0.0,0.4,1.4,0.6,2.0,2.6,4.2,9.6,13.2,3.4,3.8,2.4,1.8,0.0,0.0,2.2,1.2,13.6,11.0,2.8,3.4,46.0,46.8,1,21,7
https://www.flashscore.ro/meci/fotbal/otelul-galati-2H5uhNyO/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=vTvnslz3,2024-10-18,'U' Cluj,Oţelul Galaţi,10,5,0,0.0,1.4,0.2,0.8,0.2,4.2,1.8,10.4,10.4,4.4,2.8,2.8,2.8,0.0,0.0,0.8,0.4,12.6,7.2,2.2,3.0,51.8,43.6,1,4,17
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/sepsi-IDsPIcMA/sumar/statistici/0/?mid=2sv6p2Pc,2024-10-19,Sepsi Sf. Gheorghe,UTA Arad,6,6,0,1.0,1.0,1.0,0.8,1.2,4.4,2.6,16.4,8.8,6.2,3.0,1.8,2.6,0.0,0.0,0.8,1.0,10.2,11.4,2.4,4.0,55.4,40.6,1,12,8
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/petrolul-dhnNlCE9/sumar/statistici/0/?mid=ngrfuS4F,2024-10-19,Petrolul Ploiești,CFR Cluj,6,10,0,0.0,1.0,1.6,0.8,0.6,4.0,4.6,12.0,15.0,3.4,6.0,1.6,2.4,0.0,0.0,2.0,1.4,11.6,12.2,3.0,1.8,49.6,48.8,0,9,4
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=d4F1ZyHd,2024-10-20,Univ. Craiova,FC Botoșani,9,2,0,1.0,1.8,1.0,0.4,2.4,4.8,4.2,15.2,9.6,7.8,2.8,2.8,2.6,0.0,0.0,0.8,0.6,9.6,12.0,1.8,2.2,63.2,44.2,0,5,11
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=WMVMtKOM,2024-10-20,Dinamo București,FCSB,10,10,0,0.0,1.8,1.6,1.4,1.0,3.8,4.0,10.8,11.6,4.2,3.4,3.6,1.6,0.0,0.0,1.8,2.0,13.4,12.8,1.4,2.6,52.6,58.2,2,15,1
https://www.flashscore.ro/meci/fotbal/poli-iasi-t84qisiU/unirea-slobozia-6XmrBYL3/sumar/statistici/0/?mid=rLy3w6ZR,2024-10-21,Poli Iași,Unirea Slobozia,7,3,0,0.0,1.4,0.2,1.4,1.8,4.6,1.8,13.0,9.8,3.0,3.8,2.4,3.8,0.0,0.0,1.4,1.5,10.2,11.2,2.0,3.0,43.0,42.8,1,18,21
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=j7Cgybnp,2024-10-21,Rapid București,Farul Constanța,4,5,0,0.0,1.0,1.0,1.4,1.2,2.8,4.2,11.0,10.4,3.0,3.4,2.4,3.4,0.0,0.0,2.0,0.4,13.2,12.6,2.8,4.2,48.8,50.8,1,6,2
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/sepsi-IDsPIcMA/sumar/statistici/0/?mid=viNYXqck,2024-10-25,CFR Cluj,Sepsi Sf. Gheorghe,10,4,0,1.0,2.2,1.4,1.2,1.8,6.4,5.4,15.4,15.8,6.4,4.0,2.4,1.8,0.0,0.0,1.0,0.8,15.0,10.6,2.0,2.8,50.0,55.6,0,4,12
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/gloria-buzau-hduMiL46/sumar/statistici/0/?mid=p4hZVNR1,2024-10-26,UTA Arad,Gloria Buzău,7,1,0,1.0,1.2,1.6,0.8,3.4,5.2,3.2,13.2,9.6,5.8,3.2,2.2,1.6,0.0,0.0,2.8,0.6,10.6,12.8,4.4,4.2,48.2,41.2,1,9,20
https://www.flashscore.ro/meci/fotbal/petrolul-dhnNlCE9/poli-iasi-t84qisiU/sumar/statistici/0/?mid=nTb3643E,2024-10-26,Petrolul Ploiești,Poli Iași,7,4,0,1.0,1.0,0.8,0.4,2.0,3.6,5.0,10.4,15.4,4.2,4.2,1.2,2.0,0.0,0.0,1.6,1.2,11.2,8.8,2.8,3.2,48.6,47.0,1,8,16
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/fc-hermannstadt-pUUuFXvI/sumar/statistici/0/?mid=CApLgRJ8,2024-10-26,FC Hermannstadt,Dinamo București,10,4,0,1.0,2.0,1.0,1.4,1.2,3.4,3.2,9.4,10.6,5.2,2.8,1.2,2.8,0.0,0.0,3.0,1.6,13.2,10.8,4.0,2.4,49.0,53.8,2,7,15
https://www.flashscore.ro/meci/fotbal/otelul-galati-2H5uhNyO/unirea-slobozia-6XmrBYL3/sumar/statistici/0/?mid=WKGGr1B7,2024-10-27,Oţelul Galaţi,Unirea Slobozia,8,3,0,0.0,1.0,0.2,0.8,1.6,2.8,1.8,11.8,9.6,4.8,3.4,1.2,3.2,0.0,0.0,1.0,2.4,10.0,12.2,1.6,2.8,48.0,45.6,2,18,21
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=YPYTi5lL,2024-10-27,FCSB,Rapid București,10,8,0,0.0,1.8,1.2,1.2,1.2,6.0,4.0,18.2,13.2,5.8,3.2,2.8,1.2,0.0,0.0,1.4,1.4,8.2,10.8,1.4,3.2,60.0,48.0,0,1,6
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=b7I8pNte,2024-10-28,FC Botoșani,'U' Cluj,8,8,0,0.0,1.4,1.2,1.2,0.6,4.6,2.4,17.4,10.8,6.8,4.8,3.8,2.8,0.0,0.0,1.4,1.4,9.4,10.8,3.4,2.0,49.6,59.6,2,11,3
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=48PanqCr,2024-10-28,Farul Constanța,Univ. Craiova,10,5,0,1.0,1.6,1.0,1.4,1.4,4.6,3.0,15.0,10.8,4.2,4.8,2.2,2.4,0.0,0.0,1.2,2.0,9.8,13.6,2.8,2.4,52.8,53.0,1,2,5
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/gloria-buzau-hduMiL46/sumar/statistici/0/?mid=EsFqnzIa,2024-11-01,Gloria Buzău,CFR Cluj,8,11,0,0.0,1.0,1.6,0.6,0.4,4.6,5.0,12.4,14.2,3.4,6.4,2.8,2.2,0.0,0.0,2.0,1.4,13.8,12.0,3.0,1.2,48.2,49.2,2,21,4
https://www.flashscore.ro/meci/fotbal/petrolul-dhnNlCE9/sepsi-IDsPIcMA/sumar/statistici/0/?mid=hSQzldmm,2024-11-02,Sepsi Sf. Gheorghe,Petrolul Ploiești,6,8,0,1.0,1.0,1.2,0.8,1.0,4.6,4.8,16.0,14.2,5.6,4.4,1.6,3.0,0.0,0.0,1.2,0.8,11.4,9.8,3.0,2.4,55.6,55.8,0,12,7
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=0bDipEnC,2024-11-02,Dinamo București,UTA Arad,10,6,0,1.0,1.8,0.8,1.2,1.0,3.0,3.2,10.4,10.6,3.2,2.4,3.4,2.0,0.0,0.0,1.6,1.2,13.8,12.0,1.8,3.8,51.0,42.2,1,14,8
https://www.flashscore.ro/meci/fotbal/otelul-galati-2H5uhNyO/poli-iasi-t84qisiU/sumar/statistici/0/?mid=MRtZdiWH,2024-11-03,Poli Iași,Oţelul Galaţi,10,4,0,0.0,1.4,0.2,0.8,0.6,4.6,2.2,13.8,11.4,4.0,4.2,2.6,2.2,0.0,0.0,2.2,1.2,12.0,10.0,2.4,2.6,39.2,46.4,1,16,18
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=84zJ0ZWh,2024-11-03,'U' Cluj,Farul Constanța,10,2,0,1.0,1.4,0.8,0.8,2.2,4.0,3.4,9.8,10.4,4.2,3.2,2.6,2.8,0.0,0.0,1.4,1.0,13.0,12.6,2.2,3.4,51.8,49.6,0,3,2
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=CxsA2e2t,2024-11-03,Univ. Craiova,FCSB,9,10,0,0.0,1.8,1.4,0.4,0.8,4.8,3.2,16.6,12.4,7.4,3.4,2.2,2.0,0.0,0.0,0.8,2.0,12.0,13.8,2.6,2.4,62.0,57.6,0,5,1
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/unirea-slobozia-6XmrBYL3/sumar/statistici/0/?mid=0ChQbD15,2024-11-04,Unirea Slobozia,FC Botoșani,4,2,0,0.0,1.2,0.6,1.6,2.0,3.8,3.8,10.8,9.6,4.8,2.8,1.4,2.4,0.0,0.0,1.8,1.0,11.4,11.0,2.2,2.8,44.0,45.0,1,20,12
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=dQ60rhHO,2024-11-04,Rapid București,FC Hermannstadt,6,1,0,0.0,1.6,0.8,1.0,2.4,3.8,4.4,12.6,13.8,3.6,3.8,3.2,2.0,0.0,0.0,1.8,1.4,13.0,11.0,2.0,4.6,45.6,48.6,1,6,9
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/otelul-galati-2H5uhNyO/sumar/statistici/0/?mid=EyfzQk04,2024-11-08,Oţelul Galaţi,FC Botoșani,8,2,0,0.0,1.0,0.4,0.8,1.8,2.8,4.0,13.0,12.0,5.0,5.0,1.2,2.0,0.0,0.0,1.0,1.6,10.8,10.8,1.8,3.8,52.0,49.6,0,18,12
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/dinamo-bucuresti-rBgMi3MH/sumar/statistici/0/?mid=tWDaDCGb,2024-11-08,Dinamo București,CFR Cluj,10,11,0,0.0,1.2,1.4,1.0,0.2,2.4,4.2,9.6,12.2,3.0,6.0,3.4,2.4,0.0,0.0,1.4,1.0,14.8,11.8,2.6,1.4,50.4,50.0,0,14,4
https://www.flashscore.ro/meci/fotbal/poli-iasi-t84qisiU/sepsi-IDsPIcMA/sumar/statistici/0/?mid=UipseV0U,2024-11-09,Poli Iași,Sepsi Sf. Gheorghe,12,4,0,0.0,1.4,1.6,0.6,2.0,4.6,4.6,14.6,12.6,4.8,3.8,2.4,2.0,0.0,0.0,2.4,0.8,13.0,10.2,3.0,3.4,44.6,49.0,2,15,11
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=8bX89UFN,2024-11-09,Univ. Craiova,FC Hermannstadt,9,1,0,1.0,2.0,0.8,0.6,2.4,5.4,5.4,17.6,14.6,6.6,3.8,2.8,1.8,0.0,0.0,1.2,2.4,11.4,9.8,2.2,4.6,58.6,48.4,1,5,9
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=0YT0BjoB,2024-11-09,Rapid București,UTA Arad,8,3,0,1.0,1.4,0.6,0.6,1.2,3.8,4.0,12.0,11.2,4.0,2.4,3.0,1.8,0.0,0.0,2.0,1.2,12.0,11.8,2.4,3.8,50.6,42.2,1,6,8
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/unirea-slobozia-6XmrBYL3/sumar/statistici/0/?mid=Kx1RRBVi,2024-11-10,Unirea Slobozia,Farul Constanța,7,3,0,0.0,1.4,0.6,1.4,1.8,4.6,4.0,11.2,10.6,5.4,3.4,1.6,2.8,0.0,0.0,1.4,1.0,11.4,13.2,3.2,2.8,39.8,51.4,2,19,2
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=hW8u48wo,2024-11-10,'U' Cluj,FCSB,11,8,0,1.0,1.6,1.2,0.4,1.0,4.0,3.6,12.2,13.8,4.6,3.8,2.2,2.6,0.0,0.0,1.6,2.8,12.2,11.0,2.8,2.8,52.2,56.6,2,3,1
https://www.flashscore.ro/meci/fotbal/gloria-buzau-hduMiL46/petrolul-dhnNlCE9/sumar/statistici/0/?mid=8IFiFYon,2024-11-11,Gloria Buzău,Petrolul Ploiești,7,8,0,0.0,0.8,1.4,0.6,1.2,4.4,4.2,11.6,14.8,4.0,4.2,2.6,3.0,0.0,0.0,1.8,1.0,15.0,9.0,2.8,3.0,47.8,60.8,2,21,7
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/otelul-galati-2H5uhNyO/sumar/statistici/0/?mid=Obk4TfWF,2024-11-11,Oţelul Galaţi,CFR Cluj,6,9,0,0.0,0.8,1.0,0.8,0.2,2.2,3.8,12.0,11.2,4.8,5.0,1.4,2.2,0.0,0.0,1.0,1.0,12.0,12.6,1.6,1.4,53.6,47.6,2,18,4
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=I33MmJIN,2024-11-21,FC Botoșani,FCSB,7,11,0,0.0,1.4,1.6,1.4,0.8,4.4,3.8,17.6,12.4,6.6,3.2,3.2,3.2,0.0,0.0,1.0,2.8,8.8,13.0,3.6,3.2,45.2,52.2,1,11,1
https://www.flashscore.ro/meci/fotbal/gloria-buzau-hduMiL46/sepsi-IDsPIcMA/sumar/statistici/0/?mid=nkhrOTUG,2024-11-22,Sepsi Sf. Gheorghe,Gloria Buzău,7,1,0,0.0,1.0,1.4,0.6,2.8,4.2,3.4,13.0,9.4,3.8,3.6,2.2,1.8,0.0,0.0,1.2,0.6,12.4,13.2,3.2,4.6,50.2,45.0,1,10,21
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/otelul-galati-2H5uhNyO/sumar/statistici/0/?mid=fyqcIbbe,2024-11-22,Farul Constanța,Oţelul Galaţi,10,3,0,0.0,1.8,0.2,1.8,0.8,4.4,2.8,14.2,11.0,4.0,4.0,3.0,1.8,0.0,0.0,0.8,1.0,12.2,10.4,3.4,2.2,47.8,47.0,2,2,18
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=SMSGxTqA,2024-11-23,FC Hermannstadt,'U' Cluj,7,10,0,0.0,1.6,1.6,1.6,0.8,3.6,3.2,10.0,12.8,5.6,6.4,1.0,2.8,0.0,0.0,2.2,1.8,12.6,10.8,3.6,1.6,43.6,62.8,1,11,4
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=EaxNGoNj,2024-11-23,CFR Cluj,Rapid București,8,8,0,1.0,2.2,1.0,1.8,1.0,6.8,3.6,16.4,12.0,7.8,3.4,2.2,1.8,0.0,0.0,1.4,1.2,16.2,10.6,2.0,3.8,52.0,45.2,0,3,6
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/unirea-slobozia-6XmrBYL3/sumar/statistici/0/?mid=MNpkKKTr,2024-11-24,FCSB,Unirea Slobozia,8,6,0,0.0,1.2,0.6,0.8,1.0,5.4,2.6,18.0,10.6,6.0,3.8,2.8,3.0,0.0,0.0,1.2,2.6,10.0,12.0,2.0,2.2,60.0,44.6,1,1,19
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/petrolul-dhnNlCE9/sumar/statistici/0/?mid=rHoiM7aT,2024-11-24,Petrolul Ploiești,Dinamo București,9,6,0,1.0,1.6,1.0,0.6,0.8,5.0,3.2,13.0,10.4,5.8,2.4,2.0,2.6,0.0,0.0,1.6,1.6,13.4,10.2,2.4,2.2,54.2,53.4,2,7,14
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/poli-iasi-t84qisiU/sumar/statistici/0/?mid=j3x6GxT7,2024-11-25,FC Botoșani,Poli Iași,7,4,0,1.0,1.4,1.0,1.4,2.2,4.6,4.8,16.0,14.4,5.8,3.0,3.0,2.0,0.0,0.0,1.2,1.0,11.4,10.6,3.8,4.0,42.0,43.0,0,11,15
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=feF9vkFc,2024-11-25,UTA Arad,Univ. Craiova,9,2,0,0.0,1.2,1.0,0.6,1.8,4.8,3.8,12.6,15.2,4.8,6.8,2.4,1.8,0.0,0.0,3.0,2.2,10.8,14.4,4.6,1.6,44.4,59.2,2,10,6
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/fc-botosani-GjY1JjUS/sumar/statistici/0/?mid=nodbocSs,2024-11-29,FC Botoșani,Farul Constanța,8,5,0,0.0,1.6,0.6,1.2,1.6,4.8,3.6,14.2,10.6,4.8,2.6,2.8,2.4,0.0,0.0,1.8,0.6,9.6,13.6,3.8,3.2,40.0,50.0,0,10,2
https://www.flashscore.ro/meci/fotbal/petrolul-dhnNlCE9/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=xdI0xKkR,2024-11-29,Rapid București,Petrolul Ploiești,10,8,0,0.0,1.6,1.2,0.4,1.0,5.6,3.6,14.0,13.4,5.2,4.4,2.4,2.8,0.0,0.0,2.8,1.0,11.4,8.4,2.8,3.2,52.0,56.6,0,6,7
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/unirea-slobozia-6XmrBYL3/sumar/statistici/0/?mid=xK0mTFCD,2024-11-30,Unirea Slobozia,FC Hermannstadt,7,1,0,0.0,1.2,0.6,1.2,2.4,4.4,5.0,12.8,12.8,6.2,3.6,1.6,1.8,0.0,0.0,1.4,2.8,9.4,9.2,3.0,4.4,41.4,47.8,2,19,10
https://www.flashscore.ro/meci/fotbal/gloria-buzau-hduMiL46/poli-iasi-t84qisiU/sumar/statistici/0/?mid=80p7qycf,2024-11-30,Gloria Buzău,Poli Iași,7,2,0,0.0,0.8,1.0,0.4,2.4,5.0,4.8,12.0,14.4,4.4,3.2,2.4,1.2,0.0,0.0,1.6,1.4,14.6,12.0,3.0,4.2,51.4,48.8,1,21,15
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/sepsi-IDsPIcMA/sumar/statistici/0/?mid=GtUivtLE,2024-11-30,Dinamo București,Sepsi Sf. Gheorghe,8,7,0,0.0,1.0,2.0,1.0,1.6,2.8,4.8,10.6,11.6,4.8,5.2,2.6,2.2,0.0,0.0,1.4,1.4,14.0,10.2,2.8,2.8,54.2,46.6,0,14,8
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=8v9WWcDl,2024-12-01,Univ. Craiova,CFR Cluj,9,9,0,1.0,1.6,0.6,0.6,0.2,4.6,3.2,15.2,9.0,5.2,4.2,2.6,2.6,0.0,0.0,0.6,1.0,11.2,14.2,2.2,1.4,57.0,49.6,2,5,3
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=462uVyr1,2024-12-02,'U' Cluj,UTA Arad,8,3,0,0.0,1.2,0.6,0.8,1.4,3.8,4.4,11.2,11.6,5.6,2.2,2.8,1.4,0.0,0.0,2.0,2.0,13.2,12.0,2.6,5.4,53.2,41.2,2,4,11
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/otelul-galati-2H5uhNyO/sumar/statistici/0/?mid=G25SjJ4K,2024-12-02,Oţelul Galaţi,FCSB,3,10,0,0.0,0.4,1.2,1.0,0.6,1.2,3.8,12.0,13.4,6.0,4.0,1.6,3.6,0.0,0.0,1.0,3.6,12.2,11.4,1.2,3.2,54.8,53.2,2,16,1
https://www.flashscore.ro/meci/fotbal/rapid-bucuresti-YFCpigVG/sepsi-IDsPIcMA/sumar/statistici/0/?mid=GQmFsFR6,2024-12-06,Sepsi Sf. Gheorghe,Rapid București,10,6,0,1.0,1.4,0.8,0.4,1.0,4.8,3.4,12.2,11.6,3.4,4.0,1.8,1.2,0.0,0.0,1.6,1.6,13.4,10.4,3.2,2.8,46.2,47.0,1,9,6
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/gloria-buzau-hduMiL46/sumar/statistici/0/?mid=OAF4hWuP,2024-12-07,Gloria Buzău,Dinamo București,9,8,0,0.0,1.2,1.0,0.4,0.6,5.8,3.8,12.4,11.0,4.2,2.8,2.8,2.2,0.0,0.0,1.0,1.2,14.8,12.2,3.2,2.4,49.0,53.8,2,20,14
https://www.flashscore.ro/meci/fotbal/petrolul-dhnNlCE9/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=dzdNugdJ,2024-12-07,Petrolul Ploiești,Univ. Craiova,8,5,0,0.0,1.6,1.2,0.8,1.6,5.2,4.4,13.6,16.0,6.2,5.8,2.2,1.8,0.0,0.0,1.0,2.2,12.6,12.8,2.8,2.6,53.4,59.2,0,8,5
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/unirea-slobozia-6XmrBYL3/sumar/statistici/0/?mid=8EPubzCm,2024-12-08,UTA Arad,Unirea Slobozia,8,3,0,0.0,1.2,0.4,0.8,1.6,5.2,2.4,14.4,9.2,4.8,3.4,2.4,2.6,0.0,0.0,3.0,2.6,10.0,11.6,4.2,2.6,43.6,47.2,2,10,19
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/poli-iasi-t84qisiU/sumar/statistici/0/?mid=44XCdrht,2024-12-08,Poli Iași,Farul Constanța,12,5,0,0.0,1.4,0.4,0.6,1.4,3.4,3.8,14.2,12.4,5.2,3.4,2.2,2.0,0.0,0.0,2.0,1.2,13.2,13.8,2.8,3.2,45.4,51.2,0,15,3
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=xfHdfhBC,2024-12-08,FCSB,FC Botoșani,11,3,0,1.0,1.8,0.4,0.6,1.2,6.4,4.2,18.6,12.4,6.8,4.6,1.8,2.0,0.0,0.0,1.2,2.2,11.8,12.6,1.8,2.4,57.8,48.2,1,1,11
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/otelul-galati-2H5uhNyO/sumar/statistici/0/?mid=GvTmdEt0,2024-12-09,FC Hermannstadt,Oţelul Galaţi,7,5,0,1.0,1.6,0.4,1.8,0.8,3.8,3.6,9.0,13.0,5.0,4.6,1.6,1.8,0.0,0.0,3.0,1.2,13.0,10.2,3.6,1.8,42.6,44.2,1,9,17
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=lUr93dlQ,2024-12-09,'U' Cluj,CFR Cluj,5,11,0,0.0,1.0,1.0,1.0,0.2,4.6,2.8,15.2,6.6,6.6,2.8,2.8,2.8,0.0,0.0,1.8,0.2,13.8,14.0,2.4,2.2,59.0,45.2,1,4,3
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/fc-hermannstadt-pUUuFXvI/sumar/statistici/0/?mid=QyXedZcc,2024-12-13,FC Botoșani,FC Hermannstadt,8,3,0,1.0,1.0,0.8,0.6,2.4,4.0,4.4,14.6,11.4,5.8,4.0,2.6,2.4,0.0,0.0,1.2,2.8,8.6,9.4,4.4,5.0,37.2,47.2,2,11,7
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/poli-iasi-t84qisiU/sumar/statistici/0/?mid=OnsymVKq,2024-12-13,Dinamo București,Poli Iași,6,2,0,1.0,1.0,0.6,1.2,1.6,2.6,4.0,10.6,12.6,4.4,3.6,2.4,2.0,0.0,0.0,1.8,1.2,12.8,13.4,2.6,4.8,56.0,50.6,1,13,15
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/otelul-galati-2H5uhNyO/sumar/statistici/0/?mid=bVvAYV5j,2024-12-14,Oţelul Galaţi,UTA Arad,2,6,0,0.0,0.4,0.8,1.6,1.0,1.4,4.6,11.2,11.6,5.2,1.6,1.8,2.4,0.0,0.0,1.2,2.6,14.0,12.4,1.8,5.4,54.0,38.8,0,17,10
https://www.flashscore.ro/meci/fotbal/sepsi-IDsPIcMA/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=xIVKfMMh,2024-12-14,Univ. Craiova,Sepsi Sf. Gheorghe,8,8,0,1.0,1.4,2.2,0.8,1.4,5.2,5.0,15.2,10.4,4.6,5.4,2.4,2.2,0.0,0.0,0.6,1.6,12.4,9.2,2.6,2.4,57.2,44.4,1,5,9
https://www.flashscore.ro/meci/fotbal/petrolul-dhnNlCE9/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=YqPTh0i5,2024-12-14,'U' Cluj,Petrolul Ploiești,7,6,0,0.0,1.4,1.0,1.2,1.2,4.8,3.4,14.6,13.4,6.6,4.8,3.0,3.0,0.0,0.0,1.8,0.8,13.2,6.8,2.2,3.4,58.2,54.2,1,4,8
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/unirea-slobozia-6XmrBYL3/sumar/statistici/0/?mid=vsSyivMH,2024-12-15,Unirea Slobozia,CFR Cluj,4,10,0,0.0,1.0,1.4,1.4,0.8,4.4,3.0,12.6,6.4,5.0,2.8,1.4,3.2,0.0,0.0,1.4,1.0,11.2,14.4,2.6,2.6,43.6,44.6,0,19,3
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=fHOChicM,2024-12-15,Farul Constanța,FCSB,7,10,0,0.0,1.2,1.8,1.6,0.8,2.8,5.2,12.2,15.2,4.0,5.2,3.4,3.6,0.0,0.0,1.0,3.0,11.8,12.4,4.2,2.6,50.0,53.2,0,2,1
https://www.flashscore.ro/meci/fotbal/gloria-buzau-hduMiL46/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=M3Q4fDS9,2024-12-16,Rapid București,Gloria Buzău,11,1,0,0.0,1.8,1.2,0.2,2.2,6.0,3.2,13.2,10.4,4.6,4.0,2.0,1.4,0.0,0.0,3.4,1.0,12.2,12.8,3.4,4.0,53.4,47.8,1,6,20
